laptop_ID,Inches,Memory,SSD_Flag,HDD_Flag,Storage_GB,Ram_GB,Company_std,OpSys_std,Weight_kg,Screen_W,Screen_H,PPI,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,Cpu_Brand_Intel,Cpu_Brand_Other,Gpu_Brand_Intel,Gpu_Brand_Nvidia,Gpu_Brand_Other,OS_Simplified_MacOS,OS_Simplified_Other,OS_Simplified_Windows
114,13.3,256GB SSD,1,0,256.0,8,Dell,Windows,1.23,3200,1800,276.053530085501,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
115,13.3,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.37,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
116,14.0,500GB HDD,0,1,500.0,4,HP,Windows,1.63,1366,768,111.93520355955211,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
117,13.3,256GB SSD,1,0,256.0,8,Dell,Windows,1.21,1920,1080,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
118,13.3,256GB SSD,1,0,256.0,8,HP,Windows,1.26,1920,1080,165.6321180513006,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
119,14.0,512GB SSD,1,0,512.0,8,HP,Windows,1.63,1920,1080,157.3505121487356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
120,15.6,256GB SSD +  1TB HDD,1,1,1256.0,8,Dell,Windows,2.16,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
121,17.3,1TB HDD,0,1,1000.0,4,Asus,Windows,2.0,1920,1080,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
122,15.6,256GB SSD,1,0,256.0,8,Asus,Windows,1.7,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
123,15.6,1TB HDD,0,1,1000.0,6,Acer,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
124,15.6,256GB SSD +  2TB HDD,1,1,2256.0,16,MSI,Windows,1.8,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
125,15.6,256GB SSD,1,0,256.0,8,Lenovo,Other,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
126,17.3,512GB SSD,1,0,512.0,16,HP,Windows,2.5,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
127,15.6,256GB SSD,1,0,256.0,4,Acer,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
128,15.6,500GB HDD,0,1,500.0,4,HP,Other,1.86,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
129,14.0,1TB HDD,0,1,1000.0,8,HP,Windows,1.63,1920,1080,157.3505121487356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
130,14.0,64GB SSD,1,0,64.0,4,Asus,Windows 10 S,1.65,1366,768,111.93520355955211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
131,17.3,256GB SSD +  2TB HDD,1,1,2256.0,16,Dell,Windows,2.8,1920,1080,127.33567457123111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
132,17.3,256GB SSD,1,0,256.0,8,HP,Windows,2.5,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
133,15.6,1TB HDD,0,1,1000.0,8,Dell,Windows,2.36,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
134,15.6,1TB HDD,0,1,1000.0,4,Dell,Windows,2.2,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
135,14.0,256GB SSD,1,0,256.0,8,Acer,Windows,1.6,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
136,15.6,256GB SSD,1,0,256.0,4,Acer,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
137,15.6,1TB HDD,0,1,1000.0,8,HP,Windows,2.05,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
138,14.0,256GB SSD,1,0,256.0,8,HP,Windows,1.63,1920,1080,157.3505121487356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
139,15.6,1TB HDD,0,1,1000.0,4,Lenovo,Other,1.9,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
140,17.3,128GB SSD +  1TB HDD,1,1,1128.0,8,Asus,Windows,3.0,1920,1080,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
141,15.6,1TB HDD,0,1,1000.0,4,Lenovo,Other,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
142,13.3,256GB SSD,1,0,256.0,4,HP,Windows,1.32,1920,1080,165.6321180513006,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
143,17.3,1TB HDD,0,1,1000.0,4,Acer,Windows,3.0,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
144,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.75,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
145,15.6,256GB SSD,1,0,256.0,8,Lenovo,Other,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
146,15.6,500GB HDD,0,1,500.0,4,Toshiba,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
147,15.6,256GB SSD,1,0,256.0,4,HP,Windows,1.86,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
148,14.0,256GB SSD,1,0,256.0,8,Asus,Windows,1.25,1920,1080,157.3505121487356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
149,12.5,512GB SSD,1,0,512.0,8,HP,Windows,0.97,3840,2160,352.4651472131677,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
150,15.6,1TB HDD,0,1,1000.0,4,Asus,Windows,2.0,1920,1080,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
151,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,2.9,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
152,15.6,1TB HDD,0,1,1000.0,4,Acer,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
153,15.6,512GB SSD,1,0,512.0,16,Dell,Windows,2.56,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
154,15.6,1.0TB Hybrid,0,0,0.0,8,Dell,Windows,2.62,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
155,15.6,128GB SSD,1,0,128.0,4,Lenovo,Windows,1.9,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
156,17.3,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,2.8,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
157,14.0,256GB SSD,1,0,256.0,4,HP,Windows,1.48,1920,1080,157.3505121487356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
158,15.6,256GB SSD,1,0,256.0,6,HP,Windows,1.91,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
159,14.0,256GB SSD,1,0,256.0,4,Lenovo,Windows,1.74,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
160,13.3,256GB SSD,1,0,256.0,8,Asus,Windows,1.1,1920,1080,165.6321180513006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
161,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,1.56,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
163,15.6,500GB HDD,0,1,500.0,4,Toshiba,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
164,15.6,1TB HDD,0,1,1000.0,4,Asus,Windows,2.03,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
165,17.3,256GB SSD,1,0,256.0,4,Acer,Windows,3.0,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
166,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.13,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
167,15.6,256GB SSD,1,0,256.0,16,Lenovo,Windows,2.5,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
168,15.6,1TB HDD,0,1,1000.0,4,Acer,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
169,15.6,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
170,15.6,1TB HDD,0,1,1000.0,4,Acer,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
171,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Dell,Windows,2.56,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
172,17.3,256GB SSD,1,0,256.0,8,Acer,Windows,3.0,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
173,13.3,500GB HDD,0,1,500.0,4,HP,Windows,1.49,1920,1080,165.6321180513006,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
174,13.0,256GB SSD,1,0,256.0,8,Other,Windows,1.05,2160,1440,199.69207064108247,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
175,17.3,2TB HDD,0,1,2000.0,6,HP,Windows,2.71,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
